Tweet_count,Username,Location,Created At,Likes,Text
3904,Financial Express,India,Mon Nov 25 09:35:52 +0000 2024,1,"GT IPL 2025 Full Player List: Gujarat Titans detailed players list and squad

#GujaratTitans #IPLAuction #IPLAuction2025 #ipl2025auction

https://t.co/8MUy1vy8PX"
3905,Doctordeath☠,Bangalore ,Sun Nov 24 12:36:57 +0000 2024,15,"Excellent team already 

Gil
Sai sud
Buttler
Sharukh 
Tewatiya 
Siraj, rabada, Rashid - 12 overs sorted 

1 strong finisher  1 middle order team will lift another trophy #GujaratTitans #IPLAuction https://t.co/TWn8OHE4Cn"
3906,myKhel.com,Bengaluru,Tue Dec 10 14:38:57 +0000 2024,2,"🩺 Sai Sudharsan's Road to Recovery! How long will the rising star be sidelined due to a sports hernia? Could this affect his IPL 2025 campaign? 🤔

🔗 Full details: https://t.co/jMZ2x44XO6

#SaiSudharsan #IPL2025 #gujarattitans"
3907,Cricadium CRICKET,Mainly at Stadium,Sun Nov 24 18:08:38 +0000 2024,4,"Manav Suthar joins the Gujarat Titans! 

Picked up at his base price of ₹30 Lacs at the #IPLAuction2025, this young talent is ready to make his mark with #GT! 

Will he rise as a star this season? 

#ManavSuthar #IPL2025 #IPLAuction #IPL2025Auction #GujaratTitans https://t.co/BKfJvKeMby"
3908,Rozana Spokesman,"Mohali, India",Sun Nov 24 10:53:27 +0000 2024,0,"#IPL2025 | #JosButtler sold to #GujaratTitans for Rs 15.75cr 

#ipl2025auction https://t.co/2VsIpXBCUJ"
3909,YesPunjab.com,Punjab,Tue Dec 10 15:32:40 +0000 2024,0,"Sai Sudharsan thanks BCCI, Gujarat Titans after successful surgery  https://t.co/S3yI0nrXjI

#SaiSudharsan #BCCI #GujaratTitans #InjuryRecovery #SyedMushtaqAliTrophy #IPL2025 #MedicalSupport #IndiaACricket #CricketNews #FutureStar #CricketUpdates #IPL #TeamIndia"
3910,GT Nation,,Sun Nov 24 11:47:04 +0000 2024,10,"𝐏𝐀𝐂𝐄. 𝐏𝐎𝐖𝐄𝐑. 𝐏𝐑𝐄𝐂𝐈𝐒𝐈𝐎𝐍! 💙

Let's welcome DSP SIRAJ 𝐭𝐨 𝐭𝐡𝐞 𝐟𝐚𝐦𝐢𝐥𝐲! 🙏

#AavaDe #IPLAuction #GT #GujaratTitans #IPLAuction2025 #IPL2025 #siraj https://t.co/0ktiVDLPD7"
3911,waniumer,Bandipora ~ Bangalore,Sun Nov 24 11:31:57 +0000 2024,2,"IPL 2025 Auction | Kagiso Rabada sold to Gujarat Titans for Rs 10.75 crore.
#IPL2025Auction  #GujaratTitans
#KagisoRabada #CricketAuction #IPLPlayer #BigMoneyDeal  #CricketFans #SportsNews  #RecordBid #ExcitingTimes https://t.co/2rBqYjBaMC"
3912,IPL Auction 2025 🧢,,Fri Jul 19 14:21:55 +0000 2024,5,"Big 🚨 
Gautam Adani will buy majority stake in an IPL Team named Gujarat Titans 
#GujaratTitans #Hardikpandya https://t.co/ZIC9seW3lZ"
3913,Circle of Cricket,,Tue Nov 26 13:40:44 +0000 2024,7,"Best XI + impact player for Gujarat Titans?

#IPL2025 #IPL #GT #GujaratTitans https://t.co/3F3B3R8TDy"
3914,Always Mast,"Haryana, India",Mon Nov 25 19:51:59 +0000 2024,0,"My Playing 11 of #GujaratTitans 

Gill
Butler*
Sudharsan 
Phillips*
W Sundar 
Tewatia 
Rashid*
Sai Kishore/Lomror
Rabada*
Siraj
Ishant 

#IPLAuction2025"
3915,News9,NOIDA,Wed Nov 13 11:02:16 +0000 2024,0,"Parthiv Patel named as Gujarat Titans assistant and batting coach 

#ParthivPatel #GujaratTitans #IPL2025 

https://t.co/LayjXMBD4K"
3916,Shhhh,,Sun Nov 24 16:16:17 +0000 2024,2,"#NishantSindhu sold to #GujaratTitans for 30 lakhs

#TATAIPLAuction #IPLAuction2025 https://t.co/EH3fUBA5j7"
3917,News9,NOIDA,Wed Dec 11 10:57:37 +0000 2024,0,"Mithali Raj and Gujarat Giants mutually part ways ahead of WPL auction

#mithaliraj #gujarattitans #wpl #wplauction 

https://t.co/i5ffZY6eK2"
3918,InsideSport,"New Delhi, India",Mon Nov 25 12:39:45 +0000 2024,5,"Gurnoor Brar sold to Gujarat Titans for 1.30 Cr in IPL 2025 Mega Auction🤩💸

#ipl2025auction #GujaratTitans https://t.co/253V5UBgRV"
3919,The Times Of India,,Mon Nov 25 12:37:20 +0000 2024,3,"#CricketWithTOI | #DarshanNalkande joins #GujaratTitans for the upcoming IPL season!

Track LIVE updates 🔗 https://t.co/erqYVEYqwD
#IPLAuction #IPL2025Auction #IPLAuction2025 #IPL2025 https://t.co/Fv0PAfZMPc"
3920,Saresh Saha,,Sun Dec 01 15:45:37 +0000 2024,3,"I was just looking at the #GujaratTitans squad.
They have 4 players who bowl SLA.
2 are batting ARs: Lomror &amp; Nishant Sindhu.
2 are bowling ARs: Sai Kishore &amp; Manav Suthar.
Who'll play?

They've also picked Washi Sundar as well as 2 seam bowling ARs in Arshad Khan &amp; Gurnoor Brar."
3921,Republic Sport Fit (R. Sport Fit),"Mumbai, India",Tue Oct 29 13:43:33 +0000 2024,3,"IPL 2025 Retentions: Gujarat Titans' Key Retentions Finalized! Gill, Rashid To Be Retained - Reports

#IPLRetention #IPLAuction #IPL2025 #GujaratTitans #Cricket #ShubmanGill #RashidKhan

https://t.co/NCGHnNx6qO"
3922,editorji,On your Smartphone & Smart TV ,Mon Nov 25 10:55:48 +0000 2024,2,"Protea speedster Gerald Coetzee has been sold to the #GujaratTitans for ₹2.40 crore.

#IPLAuction2025 #IPL2025  

LIVE analysis by @lav_vaid, @sidsports17, and @ShaliniDatta8 on SportsHook: https://t.co/9oZIxK8kj2 https://t.co/d6aMT0naj4"
3923,Circle of Cricket,,Mon Nov 25 10:30:24 +0000 2024,11,"All-rounder #WashingtonSundar will play for #GujaratTitans after getting bought for ₹3.2 crore.

#IPL2025 #IPLAuction #IPL #GT https://t.co/OlmJkep8mB"
3924,ABP LIVE,New Delhi,Thu Oct 31 13:19:35 +0000 2024,3,"Gujarat Titans IPL 2025 Retention List: GT Name 5 Players In Retention List Headlined By Shubman Gill

#GujaratTitans #GT #IPL2025

https://t.co/v52QFyKZvD"
3925,Afternoon Voice,India,Sun Nov 24 11:58:28 +0000 2024,0,#IPLAuction2025 | Pacer #MohammedSiraj goes to #GujaratTitans for Rs 12.25 crore. https://t.co/mx98F8J2SV
3926,Express Sports,New Delhi,Tue Nov 26 09:21:30 +0000 2024,2,"#IPLAuction #GujaratTitans 

With marquee signings, Gujarat Titans walk out with starting XI at hand

https://t.co/wZMGpDALGH"
3927,InsideSport,"New Delhi, India",Mon Nov 25 13:08:36 +0000 2024,3,"Gujarat Titans bags Sai Kishore for 2 Crores🌟💸 

#saikishore #gujarattitans https://t.co/PZvSeGM97G"
3928,JioCinema,India,Sun Nov 24 20:27:23 +0000 2024,13,"With some solid business on Day 1 of the #TATAIPLAuction, a new and power-packed #GujaratTitans is emerging! 💪🏻

Catch the action from Day 2 of the #IPLAuction, LIVE tomorrow from 2:30 PM on #JioCinema &amp; #StarSports!

#JioCinemaSports #IPLAuctiononJioStar #GT @gujarat_titans https://t.co/UDcCDjvRv3"
3929,ANOOP SAMRAJ,"Coimbatore, India",Sun Nov 24 17:32:05 +0000 2024,0,"🚨 ANUJ RAWAT SOLD TO GUJARAT TITANS FOR ₹30 LAKHS 🚨

A talented young star joins the Titans! 💙🔥
Big potential, big stage awaits! 🏏✨

#AnujRawat #GujaratTitans #IPLAuction #RisingStar https://t.co/6iLdiGexMc"
3930,editorji,On your Smartphone & Smart TV ,Sun Nov 24 10:55:20 +0000 2024,0,"England's big-hitting star is headed to Gujarat! 🏏

#JosButtler joins #GujaratTitans for a ₹15.75 crore deal at the #IPLAuction!

Catch all the excitement LIVE on SportsHook: https://t.co/HQyN3xhWl0

#IPL2025 #IPL2025Auction https://t.co/3Ub4OU6sJY"
3931,Mr. Shaz,Planet Earth,Sun Nov 24 12:26:21 +0000 2024,1,"#GT makes a blockbuster move! 🏏💥

Jos Buttler joins the Gujarat Titans for a massive 𝗜𝗡𝗥 𝟭𝟱.𝟳𝟱 𝗖𝗿𝗼𝗿𝗲! 🙌🔥

#JosButtler #GujaratTitans #TATAIPL #TATAIPLAuction
 https://t.co/9Odisy6q4m"
3932,Cricbuzz,,Tue Dec 03 08:30:00 +0000 2024,11,"Having secured #MohammedSiraj for Rs 12.25 crore,

What was the reaction at #GujaratTitans #IPL auction table⁉️

@parthiv9 reveals in conversation with @bhogleharsha &amp; @joybhattacharj, right here

#IPL2025Auction https://t.co/ecBASBzCbl"
3933,The Times Of India,,Mon Nov 25 12:44:41 +0000 2024,4,"#CricketWithTOI | #GurnoorBrar has been sold to #GujaratTitans to play for the upcoming IPL season 

Track LIVE updates 🔗 https://t.co/erqYVEYqwD
#IPLAuction #IPL2025Auction #IPLAuction2025 #IPL2025 https://t.co/JDK83SF2gd"
3934,Republic,"Mumbai, India",Wed Nov 27 11:27:40 +0000 2024,2,"Rishabh Pant's Record of Fastest T20 Century By An Indian Broken By Unsold IPL Player

#RishabhPant #IPL #SyedMushtaqAliTrophy #UrvilPatel #GujaratTitans #IPLAuction #IPL2025

https://t.co/CBSZYofcEo"
3935,NDTV Profit,"Mumbai, India",Mon Nov 25 10:43:15 +0000 2024,3,"#IPL2025Auction: #GujaratTitans buys #WashingtonSundar for Rs 3.2 crore. #IPLAuction 

Catch all updates live here: https://t.co/cYNnorzJiF https://t.co/o8Kn2QAEcA"
3936,SportsTiger,,Thu Nov 28 08:06:47 +0000 2024,0,"Most wickets for Gujarat Titans in IPL:-

56 - Rashid Khan 
48 - Mohammed Shami 
40 - Mohit Sharma 
24 - Noor Ahmad 
14 - Alzarri Joseph

#IPL #Cricket #CricketTwitter #gujarattitans #Statistics"
3937,News9,NOIDA,Mon Oct 28 15:05:55 +0000 2024,0,"Gujarat Titans have finalised 3 retentions ahead of the IPL 2025 mega auction

#GujaratTitans #IPL2025

https://t.co/2Z6kcvL6lz"
3938,OneCricket,"Gurugram, India",Thu Nov 21 04:49:19 +0000 2024,14,"Mohammed Shami has reacted to Sanjay Manjrekar's criticism of his IPL price tag 👀

#IPLAuction #Shami #GujaratTitans https://t.co/uxqdMUI5YD"
3939,Saresh Saha,,Tue Nov 26 13:34:40 +0000 2024,4,"Major issues of every team after #IPLAuction:-

#KKR: Lack of backup in Indian pace bowling &amp; batting.

#SRH: No quality finger spinner.

#CSK: No pace hitter in middle order.

#RajasthanRoyals: No Batting backups.

#GujaratTitans: Fragile middle order &amp; death overs bowling.

1/2"
